wavenumber(cm^-1),spol(y),ppol(zx),spol(x),ppol(zy)
1.881000000000000000e+03,-2.093540046578826280e-09,6.307400149577407488e-09,-3.725552471360750017e-09,-1.229762335330460372e-09
1.882000000000000000e+03,-2.108076723199443922e-09,6.325598446470590804e-09,-3.751715991696324997e-09,-1.265260572198640989e-09
1.883000000000000000e+03,-2.122834600669311143e-09,6.343863668538366546e-09,-3.778206461174713385e-09,-1.301180263796071592e-09
1.884000000000000000e+03,-2.137818266585405786e-09,6.362000830820221468e-09,-3.805157073960480488e-09,-1.338310341907335357e-09
1.885000000000000000e+03,-2.152971549617139803e-09,6.380005515746385490e-09,-3.832487676547962173e-09,-1.376544466642547660e-09
1.886000000000000000e+03,-2.168351388468331634e-09,6.398082998555451918e-09,-3.860227951032592911e-09,-1.415551482908866768e-09
1.887000000000000000e+03,-2.183953518541881230e-09,6.416508767517723527e-09,-3.888453714476668731e-09,-1.455425745501979287e-09
1.888000000000000000e+03,-2.199730786926466314e-09,6.434573332206478835e-09,-3.917091009932342743e-09,-1.496752955117920446e-09
1.889000000000000000e+03,-2.215783134943964283e-09,6.452544736464263366e-09,-3.946214820428543798e-09,-1.539149802425701917e-09
1.890000000000000000e+03,-2.232063697184280694e-09,6.470400917681771196e-09,-3.975804481870011722e-09,-1.582759356201134640e-09
1.891000000000000000e+03,-2.248567688500227322e-09,6.488600634762716361e-09,-4.005881728840662819e-09,-1.627245334256589976e-09
1.892000000000000000e+03,-2.265300733627150765e-09,6.506735196051704738e-09,-4.036531839000715202e-09,-1.673384291278436948e-09
1.893000000000000000e+03,-2.282310159677531124e-09,6.524771083674255065e-09,-4.067670702769829679e-09,-1.720602727881212011e-09
1.894000000000000000e+03,-2.299549538964116346e-09,6.542746817332523960e-09,-4.099384712719210737e-09,-1.769475531377370611e-09
1.895000000000000000e+03,-2.317013528948583806e-09,6.560863627608908569e-09,-4.131641216756602970e-09,-1.819675346810545241e-09
1.896000000000000000e+03,-2.334813272561945048e-09,6.579168789985688871e-09,-4.164527844042952555e-09,-1.871046304485001122e-09
1.897000000000000000e+03,-2.352838294620597346e-09,6.596973817020860092e-09,-4.198010923087815209e-09,-1.924631596197927071e-09
1.898000000000000000e+03,-2.371200156915934148e-09,6.615414019235015231e-09,-4.232126692988014067e-09,-1.978948046805173159e-09
1.899000000000000000e+03,-2.389787962746498011e-09,6.633152837576459061e-09,-4.266893036538020249e-09,-2.035926960821646901e-09
1.900000000000000000e+03,-2.408713702972557892e-09,6.651335346091305744e-09,-4.302347456418784397e-09,-2.094079253639666287e-09
1.901000000000000000e+03,-2.427918666372708890e-09,6.669498072620320059e-09,-4.338506791635217902e-09,-2.154217312857391865e-09
1.902000000000000000e+03,-2.447462720928449711e-09,6.687959127284741365e-09,-4.375515435541121121e-09,-2.216413393926451632e-09
1.903000000000000000e+03,-2.467286770663299125e-09,6.706443229255537418e-09,-4.413336481223916718e-09,-2.281045253966798635e-09
1.904000000000000000e+03,-2.487451077437949480e-09,6.725233284813369030e-09,-4.452010208759580342e-09,-2.347737704337763352e-09
1.905000000000000000e+03,-2.507948881180957679e-09,6.745020589547214031e-09,-4.491709923132086764e-09,-2.416631048254342108e-09
1.906000000000000000e+03,-2.528840933083043522e-09,6.765168687343118902e-09,-4.532371773787540456e-09,-2.487786290577289313e-09
1.907000000000000000e+03,-2.550014625308026956e-09,6.785916217681504340e-09,-4.574168132017334155e-09,-2.562280917829106183e-09
1.908000000000000000e+03,-2.571636684947596910e-09,6.808256959491660624e-09,-4.617195503468525010e-09,-2.638796845683007927e-09
1.909000000000000000e+03,-2.593594102245898346e-09,6.831732646559800872e-09,-4.661572518069667044e-09,-2.718862127514223860e-09
1.910000000000000000e+03,-2.615895613058609627e-09,6.857641393637078513e-09,-4.707556652422165979e-09,-2.802327413978472003e-09
1.911000000000000000e+03,-2.638692069698083246e-09,6.885958455861896053e-09,-4.755265826499396560e-09,-2.889065357719104305e-09
1.912000000000000000e+03,-2.661834045604118773e-09,6.918289109505465591e-09,-4.805119210080021912e-09,-2.980096644699791260e-09
1.913000000000000000e+03,-2.685419214608990830e-09,6.956515235169025522e-09,-4.857552867278007312e-09,-3.075102190348108099e-09
1.914000000000000000e+03,-2.709510263753851089e-09,7.003045496382972797e-09,-4.913255208473256212e-09,-3.174563124374903756e-09
1.915000000000000000e+03,-2.733992740118446671e-09,7.061768631891637988e-09,-4.973194703126446705e-09,-3.279591994680282016e-09
1.916000000000000000e+03,-2.758982782847665105e-09,7.140633384248507307e-09,-5.038969521402022701e-09,-3.389084558441558733e-09
1.917000000000000000e+03,-2.784418469416851105e-09,7.249531035958723057e-09,-5.113042090031981656e-09,-3.504807796428515914e-09
1.918000000000000000e+03,-2.810416584400537130e-09,7.406197042867337606e-09,-5.199417888318982188e-09,-3.626985505786461652e-09
1.919000000000000000e+03,-2.836914782408204079e-09,7.639174691730643205e-09,-5.304407421358852163e-09,-3.756506289417693080e-09
1.920000000000000000e+03,-2.863977348934094082e-09,7.990399065238130725e-09,-5.437158584486999617e-09,-3.893386119834720233e-09
1.921000000000000000e+03,-2.891594606436244120e-09,8.486058107686444497e-09,-5.603956810009827121e-09,-4.040509910929347707e-09
1.922000000000000000e+03,-2.919831467938826770e-09,9.047107003955292387e-09,-5.788043777365044786e-09,-4.199227330936162570e-09
1.923000000000000000e+03,-2.948677851355597167e-09,9.332611685856186170e-09,-5.916216066335999067e-09,-4.372441882880891349e-09
1.924000000000000000e+03,-2.978199321267735543e-09,9.063489858816396664e-09,-5.928594910159698230e-09,-4.562393504912063463e-09
1.925000000000000000e+03,-3.008385367693508649e-09,8.479084225229640381e-09,-5.878401881818119812e-09,-4.775582511891927475e-09
1.926000000000000000e+03,-3.039302232924055597e-09,7.894502693920246503e-09,-5.835677729367590100e-09,-5.020065948733431765e-09
1.927000000000000000e+03,-3.070992321082550661e-09,7.394952891691197479e-09,-5.821246238717997989e-09,-5.306611347161151041e-09
1.928000000000000000e+03,-3.103469267434920873e-09,6.957067256408761912e-09,-5.833608676846028146e-09,-5.651601662231105625e-09
1.929000000000000000e+03,-3.136828482619493710e-09,6.525915529737016828e-09,-5.865779785327465664e-09,-6.077266326957148736e-09
1.930000000000000000e+03,-3.171137814906708252e-09,6.054660625813822524e-09,-5.914102766051990406e-09,-6.613240802664537404e-09
1.931000000000000000e+03,-3.206385488295230076e-09,5.502101990304859718e-09,-5.974784568845752389e-09,-7.283262493649364589e-09
1.932000000000000000e+03,-3.242747148234662276e-09,4.880470478284157200e-09,-6.045227612228179851e-09,-8.062292883778877733e-09
1.933000000000000000e+03,-3.280317726522882313e-09,4.313627516041255696e-09,-6.123770235670074769e-09,-8.818358033900346270e-09
1.934000000000000000e+03,-3.319166995976900075e-09,3.949267288981502930e-09,-6.211031674667369088e-09,-9.406301355398451260e-09
1.935000000000000000e+03,-3.359496802956372092e-09,3.768250127962770008e-09,-6.305881541655091603e-09,-9.839109829233954053e-09
1.936000000000000000e+03,-3.401592626077954111e-09,3.721590537274182312e-09,-6.409479989957462893e-09,-1.016980848249151423e-08
1.937000000000000000e+03,-3.445602955701137523e-09,3.679205753639428892e-09,-6.522307113672580734e-09,-1.053001153202009469e-08
1.938000000000000000e+03,-3.492083454506395258e-09,3.553858031783826242e-09,-6.647146362718017951e-09,-1.101724536681595314e-08
1.939000000000000000e+03,-3.541505439061627763e-09,3.314015635643467720e-09,-6.785557862270484084e-09,-1.166807019409616203e-08
1.940000000000000000e+03,-3.594911335668046571e-09,3.001925654751261800e-09,-6.941418080219122968e-09,-1.245332744719247627e-08
1.941000000000000000e+03,-3.653527392110157236e-09,2.718515732502147776e-09,-7.119530592380898424e-09,-1.328861074335297338e-08
1.942000000000000000e+03,-3.719477744648099011e-09,2.683323135212896645e-09,-7.327574500348111047e-09,-1.398003744711466297e-08
1.943000000000000000e+03,-3.795178600063928744e-09,3.210373703857757678e-09,-7.577935546714296561e-09,-1.425962426605817483e-08
1.944000000000000000e+03,-3.881579621541815148e-09,4.528022563060301576e-09,-7.887528490288523545e-09,-1.397274806312618871e-08
1.945000000000000000e+03,-3.974636972802020334e-09,6.326651765118054979e-09,-8.286637656176499227e-09,-1.358756536467496681e-08
1.946000000000000000e+03,-4.070067742649507945e-09,8.323840233225693848e-09,-8.822039611989048829e-09,-1.362230647439476600e-08
1.947000000000000000e+03,-4.169311794140065705e-09,1.067870168065585702e-08,-9.568011806058774232e-09,-1.425424526216086299e-08
1.948000000000000000e+03,-4.270614963283632583e-09,1.373920393810281458e-08,-1.062358274214668593e-08,-1.560086093123999672e-08
1.949000000000000000e+03,-4.364291233605470114e-09,1.756766587234673993e-08,-1.204816604074241023e-08,-1.791895914082987496e-08
1.950000000000000000e+03,-4.440463216174302551e-09,2.077085112797112402e-08,-1.361686406698625077e-08,-2.160874303992161168e-08
1.951000000000000000e+03,-4.507838324714636648e-09,1.908992738677906728e-08,-1.447036237207015025e-08,-2.692023856814877074e-08
1.952000000000000000e+03,-4.574486384987320887e-09,1.012680540200188408e-08,-1.391852752147721391e-08,-3.302700595503990521e-08
1.953000000000000000e+03,-4.640814466205888051e-09,5.333362341037935642e-10,-1.267866358844953700e-08,-3.658805692662521319e-08
1.954000000000000000e+03,-4.707335543024713281e-09,-2.916730515109077450e-09,-1.163055460224497350e-08,-3.489040067569428081e-08
1.955000000000000000e+03,-4.793042274512327528e-09,-1.920873627678890302e-09,-1.098412234023730446e-08,-3.051328855287688966e-08
1.956000000000000000e+03,-4.920055989586150983e-09,-1.690628277319255878e-10,-1.066236121316987749e-08,-2.668889003668783547e-08
1.957000000000000000e+03,-5.102246356295459790e-09,9.959799036459158821e-10,-1.056660071637291330e-08,-2.424018010446305317e-08
1.958000000000000000e+03,-5.350313385366766908e-09,1.456198838012059580e-09,-1.063037937714269853e-08,-2.292885773799360893e-08
1.959000000000000000e+03,-5.669327208063359342e-09,1.347818365283259792e-09,-1.081786113363485948e-08,-2.242978048558227916e-08
1.960000000000000000e+03,-6.057042929694721577e-09,7.430645868982077313e-10,-1.111141498385561255e-08,-2.259966421400457412e-08
1.961000000000000000e+03,-6.497335857581804880e-09,-3.541850280160069201e-10,-1.150834686960424183e-08,-2.349665847843875704e-08
1.962000000000000000e+03,-6.987609463996096821e-09,-2.033827912951878587e-09,-1.201882355920452750e-08,-2.526960575147651725e-08
1.963000000000000000e+03,-7.575240992682569120e-09,-4.519262034487464036e-09,-1.266090472317790127e-08,-2.800650594163358535e-08
1.964000000000000000e+03,-8.260962107305569654e-09,-8.176177818082585409e-09,-1.346888675364914450e-08,-3.222806227226682523e-08
1.965000000000000000e+03,-8.899415392668798367e-09,-1.363931511856066746e-08,-1.449428167450892669e-08,-3.947822149404139519e-08
1.966000000000000000e+03,-9.274747526815695862e-09,-2.195343748953640706e-08,-1.581702631907746704e-08,-5.216780199441009615e-08
1.967000000000000000e+03,-9.261622825963132487e-09,-3.472788583432166750e-08,-1.756062097731499440e-08,-7.305534987740172220e-08
1.968000000000000000e+03,-8.808778040740959659e-09,-5.402253450620837986e-08,-1.992220222628329959e-08,-1.053479304273395657e-07
1.969000000000000000e+03,-8.176416829281552198e-09,-8.044247148891660336e-08,-2.322053255246186056e-08,-1.499210752823398681e-07
1.970000000000000000e+03,-7.625367628668655796e-09,-1.057022165059423269e-07,-2.797648555268283155e-08,-1.996902770216656559e-07
1.971000000000000000e+03,-7.257336515848423820e-09,-1.020759509061903876e-07,-3.501370852447027209e-08,-2.302638756081032960e-07
1.972000000000000000e+03,-7.089607835217760526e-09,-4.504943296124118613e-08,-4.545905079115249596e-08,-2.222519601129125469e-07
1.973000000000000000e+03,-7.101664595110094800e-09,4.857417106367263162e-08,-6.005895496365628210e-08,-1.959997648985581722e-07
1.974000000000000000e+03,-7.283993645687315738e-09,1.418159609531945160e-07,-7.633609476934901419e-08,-1.770890291009548702e-07
1.975000000000000000e+03,-7.657085523403337822e-09,1.807439112521224687e-07,-8.453652002152950335e-08,-1.743102419891664038e-07
1.976000000000000000e+03,-8.274451127745950583e-09,1.268636843061328037e-07,-7.679475887680869915e-08,-1.895853115338270598e-07
1.977000000000000000e+03,-9.182465227221670394e-09,1.589732911569132574e-08,-6.105963549135049008e-08,-2.236882620235536388e-07
1.978000000000000000e+03,-1.024446856053438523e-08,-9.722847382235596325e-08,-4.711737948274322358e-08,-2.675195308584925537e-07
1.979000000000000000e+03,-1.088374980641654229e-08,-1.656464908398017249e-07,-3.740237386513684329e-08,-2.881180942244818725e-07
1.980000000000000000e+03,-1.061655050785118216e-08,-1.642405806461866718e-07,-3.111923786120516011e-08,-2.589286379262309336e-07
1.981000000000000000e+03,-9.855722639063078301e-09,-1.262755854969871473e-07,-2.714148211941582931e-08,-2.061068269140765692e-07
1.982000000000000000e+03,-9.135415234386207839e-09,-9.058196717881033217e-08,-2.466753905402919584e-08,-1.623143505765655921e-07
1.983000000000000000e+03,-8.640389706773261003e-09,-6.817031403639213048e-08,-2.320674230117768304e-08,-1.354424528077350667e-07
1.984000000000000000e+03,-8.376557869804928990e-09,-5.793522307448307186e-08,-2.247850625403827714e-08,-1.230625926408964653e-07
1.985000000000000000e+03,-8.293563287894828261e-09,-5.782337444660790977e-08,-2.233789841286617102e-08,-1.226846673032187628e-07
1.986000000000000000e+03,-8.335565573864457444e-09,-6.738824606327068769e-08,-2.273992233032926589e-08,-1.339122355350806592e-07
1.987000000000000000e+03,-8.434349585634326398e-09,-8.672379216068505126e-08,-2.372562426827048446e-08,-1.573438561591483220e-07
1.988000000000000000e+03,-8.536027298573277130e-09,-1.090516728090293622e-07,-2.544213114930416415e-08,-1.871295414421142579e-07
1.989000000000000000e+03,-8.638331991377984737e-09,-1.108281890445284184e-07,-2.816963837396493756e-08,-2.010300940746000092e-07
1.990000000000000000e+03,-8.738021024486458874e-09,-7.203802906746933630e-08,-3.233949903917744385e-08,-1.810373062662791867e-07
1.991000000000000000e+03,-8.809608377943444083e-09,-8.352521413532205037e-09,-3.831110742443238336e-08,-1.446000085559503003e-07
1.992000000000000000e+03,-8.832674847801105940e-09,5.504928292230383134e-08,-4.531574571675992355e-08,-1.134413663596679712e-07
1.993000000000000000e+03,-8.852421869568497695e-09,9.706689632509935634e-08,-4.989385722386137880e-08,-9.247575799659344126e-08
1.994000000000000000e+03,-8.917056986589209924e-09,1.058550148394398942e-07,-4.903104698678004168e-08,-7.940439615420402360e-08
1.995000000000000000e+03,-9.033218673888898275e-09,9.413586757555678063e-08,-4.488782183883913154e-08,-7.145231409667087535e-08
1.996000000000000000e+03,-9.191651059323931186e-09,7.747404255118739686e-08,-4.041813850785532184e-08,-6.674000028244296494e-08
1.997000000000000000e+03,-9.383476325174007794e-09,6.319023564719806651e-08,-3.700221061970004780e-08,-6.436203346812822143e-08
1.998000000000000000e+03,-9.604396198843451031e-09,5.341367602910619645e-08,-3.500613391641959861e-08,-6.389978413157086557e-08
1.999000000000000000e+03,-9.851600307136601103e-09,4.757428778626067110e-08,-3.425931700612653742e-08,-6.514846104358875237e-08
2.000000000000000000e+03,-1.012411149640612788e-08,4.518770037510796269e-08,-3.451372792247565348e-08,-6.745145552618850930e-08
2.001000000000000000e+03,-1.042243682360716812e-08,4.736906117744066563e-08,-3.562388788452880845e-08,-6.901941026878730665e-08
2.002000000000000000e+03,-1.074838394682460963e-08,5.535016619016751518e-08,-3.755201598324827853e-08,-6.843769643667639058e-08
2.003000000000000000e+03,-1.110356911291321050e-08,6.791463867557007291e-08,-4.033824102264308428e-08,-6.710055424249214891e-08
2.004000000000000000e+03,-1.149148640128018243e-08,8.394603246707972191e-08,-4.411722544643811113e-08,-6.673020788471607901e-08
2.005000000000000000e+03,-1.191431041976192025e-08,1.041157826772109087e-07,-4.913548068886821587e-08,-6.778364893046409144e-08
2.006000000000000000e+03,-1.237556083216254252e-08,1.303770401654442119e-07,-5.579563775155077999e-08,-7.015095207233398183e-08
2.007000000000000000e+03,-1.288577535090676604e-08,1.655202610581785999e-07,-6.468666483687049832e-08,-7.371304071685871953e-08
2.008000000000000000e+03,-1.345966878947909614e-08,2.129296267026550777e-07,-7.654091467958521678e-08,-7.840001809933762824e-08
2.009000000000000000e+03,-1.411842324678290056e-08,2.762589328978579984e-07,-9.217944987584114191e-08,-8.425219588264187976e-08
2.010000000000000000e+03,-1.489248202016478901e-08,3.626047030271251098e-07,-1.131864939749130518e-07,-9.134891163080919346e-08
2.011000000000000000e+03,-1.582491063520603346e-08,4.854281461106261799e-07,-1.425499727650921118e-07,-9.982927575650655752e-08
2.012000000000000000e+03,-1.698434625777039615e-08,6.541288443209210211e-07,-1.824138834485221110e-07,-1.098783915776765777e-07
2.013000000000000000e+03,-1.848006320759849203e-08,8.590536641823094518e-07,-2.308427482347750174e-07,-1.217060644055545166e-07
2.014000000000000000e+03,-2.047343273780704566e-08,1.086515795701486969e-06,-2.850879167186230481e-07,-1.355596807704319807e-07
2.015000000000000000e+03,-2.314532313760528357e-08,1.331991316114148874e-06,-3.444663339566764381e-07,-1.519732858598810691e-07
2.016000000000000000e+03,-2.646559524209135369e-08,1.560041907764902271e-06,-4.017449540442626269e-07,-1.731198387836677350e-07
2.017000000000000000e+03,-2.979635032955599883e-08,1.675096042000631357e-06,-4.369291219923158497e-07,-2.051750921870622224e-07
2.018000000000000000e+03,-3.234489024484662016e-08,1.574909586405706751e-06,-4.289610244997090525e-07,-2.567923066815246804e-07
2.019000000000000000e+03,-3.381791866259368604e-08,1.278112366294968697e-06,-3.836101381401810440e-07,-3.373415077840987591e-07
2.020000000000000000e+03,-3.403860827559427804e-08,8.303883848088617523e-07,-3.135879489457375496e-07,-4.606611018157767637e-07
2.021000000000000000e+03,-3.333001457059696121e-08,3.214991337580891328e-07,-2.428165707802431271e-07,-6.459776994938836654e-07
2.022000000000000000e+03,-3.205421517729614821e-08,-1.947821430139388198e-07,-1.892668855137624374e-07,-9.208412238267202188e-07
2.023000000000000000e+03,-3.086280416783258406e-08,-7.382404355561522128e-07,-1.535486431866737757e-07,-1.304843415558476168e-06
2.024000000000000000e+03,-3.023672187194387697e-08,-1.278213345730789024e-06,-1.305729370602988962e-07,-1.741598517014866062e-06
2.025000000000000000e+03,-3.021810749608452984e-08,-1.596973229394696918e-06,-1.165630188411685498e-07,-1.995742023474083793e-06
2.026000000000000000e+03,-3.070418632441195244e-08,-1.501605040474100028e-06,-1.093811228715118133e-07,-1.864960640937446605e-06
2.027000000000000000e+03,-3.165378150800779812e-08,-1.165619366098478228e-06,-1.078223965734191548e-07,-1.517390724747981222e-06
2.028000000000000000e+03,-3.306878434316088039e-08,-8.156717455368504097e-07,-1.114461727657827207e-07,-1.177643935646233394e-06
2.029000000000000000e+03,-3.494967354093083440e-08,-5.336675760469525005e-07,-1.205475730708716319e-07,-9.289864273787322718e-07
2.030000000000000000e+03,-3.731767890586666494e-08,-3.244951436664374075e-07,-1.359428533241837664e-07,-7.799781739457963174e-07
2.031000000000000000e+03,-4.021853420489772790e-08,-1.678069028411175639e-07,-1.587338045108597327e-07,-7.151488444064061800e-07
2.032000000000000000e+03,-4.369754365145181072e-08,-4.290302266768245322e-08,-1.909444583141697474e-07,-7.229370128271432380e-07
2.033000000000000000e+03,-4.774519396248156632e-08,6.281507894540534407e-08,-2.358247221141244347e-07,-8.057971584602995575e-07
2.034000000000000000e+03,-5.243337330956853940e-08,1.352187949088642962e-07,-2.938626941276389621e-07,-9.797800813220577873e-07
2.035000000000000000e+03,-5.812015214413861307e-08,1.120031889110302246e-07,-3.561200958037023043e-07,-1.264257164104144979e-06
2.036000000000000000e+03,-6.537916642193212427e-08,-6.843992528965574289e-08,-4.044720215978143545e-07,-1.634480666231608602e-06
2.037000000000000000e+03,-7.502842493462097620e-08,-3.767195657599867707e-07,-4.146369667181960247e-07,-1.945141914644655621e-06
2.038000000000000000e+03,-8.818805779117529694e-08,-7.305269354963526414e-07,-3.708141602600047296e-07,-2.035785905610158134e-06
2.039000000000000000e+03,-1.058461315867683685e-07,-9.871488487577988718e-07,-3.032927242996968197e-07,-1.899021227160571160e-06
2.040000000000000000e+03,-1.268415752217128976e-07,-1.039186926136626781e-06,-2.447573168612589523e-07,-1.583760049949967151e-06
2.041000000000000000e+03,-1.447613005036413283e-07,-9.640977010278856305e-07,-2.036324969385781300e-07,-1.235983972525076772e-06
2.042000000000000000e+03,-1.538471062721267268e-07,-8.718871650389385218e-07,-1.777112963471066479e-07,-9.820997317048348195e-07
2.043000000000000000e+03,-1.579604844825922853e-07,-8.264948413125153164e-07,-1.636417321485185033e-07,-8.527326849250178762e-07
2.044000000000000000e+03,-1.629871726975151058e-07,-8.444889568130932750e-07,-1.590668627684791712e-07,-8.263836945750991325e-07
2.045000000000000000e+03,-1.737303189904493862e-07,-8.880510036838477618e-07,-1.625092533321241406e-07,-8.362284845434569982e-07
2.046000000000000000e+03,-1.936290774381499548e-07,-9.122468010510526565e-07,-1.735886693413027912e-07,-8.196936992509948951e-07
2.047000000000000000e+03,-2.248458668743282572e-07,-9.157711046637109648e-07,-1.932637536977961777e-07,-7.699146669223868795e-07
2.048000000000000000e+03,-2.705840214950579943e-07,-8.936199607617391560e-07,-2.240064756297372889e-07,-6.785097532631158127e-07
2.049000000000000000e+03,-3.366313526850503352e-07,-8.158764813725145195e-07,-2.702210919735750447e-07,-5.091723668408079490e-07
2.050000000000000000e+03,-4.285771863175247527e-07,-6.491378707595357182e-07,-3.386541047757041336e-07,-2.338439266494666770e-07
2.051000000000000000e+03,-5.474774717567388784e-07,-4.193315132349390067e-07,-4.376714219479489760e-07,8.778842449796623055e-08
2.052000000000000000e+03,-6.971734411681456521e-07,-1.655481790415013143e-07,-5.727985737180417464e-07,4.088552818485570814e-07
2.053000000000000000e+03,-8.892949991710879165e-07,7.291631922026097359e-08,-7.365128245684769468e-07,7.785139343433916875e-07
2.054000000000000000e+03,-1.113859783231082820e-06,2.953780133670429678e-07,-9.100801421624163900e-07,1.236498462285182302e-06
2.055000000000000000e+03,-1.305681043612587993e-06,5.797017152836893437e-07,-1.063575990707045729e-06,1.697821341370557948e-06
2.056000000000000000e+03,-1.396090188161314722e-06,8.934498843974060471e-07,-1.156494958071044240e-06,1.999978335025204512e-06
2.057000000000000000e+03,-1.396107318384118362e-06,8.506418672622317608e-07,-1.163247494062788282e-06,1.926064030394040823e-06
2.058000000000000000e+03,-1.327015368301713149e-06,1.095699969007172931e-07,-1.069015060142100418e-06,1.301099065078704628e-06
2.059000000000000000e+03,-1.219034879044967809e-06,-1.049227296075445613e-06,-9.224139541924050781e-07,3.206643010036356228e-07
2.060000000000000000e+03,-1.094955711721131093e-06,-2.171821523649265942e-06,-7.702796704418642728e-07,-6.723623032910106194e-07
2.061000000000000000e+03,-9.955023480934653025e-07,-2.896283223891603751e-06,-6.370255883360304280e-07,-1.240721327225216960e-06
2.062000000000000000e+03,-9.429411369837395550e-07,-3.031227660930861946e-06,-5.306819809699602123e-07,-1.127281221808596024e-06
2.063000000000000000e+03,-9.146224231994283173e-07,-2.883948924795574479e-06,-4.541014898592459692e-07,-7.571139512504479690e-07
2.064000000000000000e+03,-8.788539205112714068e-07,-2.740668805087049254e-06,-4.074822292084304883e-07,-5.637215133958808629e-07
2.065000000000000000e+03,-8.385643691320077877e-07,-2.499526980256540861e-06,-3.879120004941065977e-07,-4.182682379486600758e-07
2.066000000000000000e+03,-7.987920568837064711e-07,-2.005937237476151958e-06,-3.853866468025470894e-07,-9.669702544894905504e-08
2.067000000000000000e+03,-7.553785565942146109e-07,-1.498424823306805570e-06,-3.760344464770078688e-07,2.535092626289844002e-07
2.068000000000000000e+03,-6.973274880343980655e-07,-1.255999308731478967e-06,-3.406437270641733123e-07,3.912819382356554544e-07
2.069000000000000000e+03,-6.276380484051462220e-07,-1.278399073453848761e-06,-2.939614172007684855e-07,2.626277892185576249e-07
2.070000000000000000e+03,-5.512389675105410784e-07,-1.468753609324188078e-06,-2.555863174998531027e-07,-1.033338193848319322e-07
2.071000000000000000e+03,-4.822553961642185192e-07,-1.730610952113731242e-06,-2.325049672337169729e-07,-5.771825008712957828e-07
2.072000000000000000e+03,-4.294278199835091498e-07,-1.952853038584441804e-06,-2.248071078855478268e-07,-1.007848250973237488e-06
2.073000000000000000e+03,-3.892326563663907700e-07,-1.992521622290431780e-06,-2.289218257426733965e-07,-1.252154232830784365e-06
2.074000000000000000e+03,-3.527711494596945088e-07,-1.748165797282123133e-06,-2.406554647028102312e-07,-1.230379216562762442e-06
2.075000000000000000e+03,-3.150643333697773269e-07,-1.364561176529832253e-06,-2.569806511783820099e-07,-1.096311901125697851e-06
2.076000000000000000e+03,-2.732739248841720644e-07,-1.007127558231266969e-06,-2.782088082790926627e-07,-1.029918449664927414e-06
2.077000000000000000e+03,-2.322558275718103895e-07,-7.222523682004904347e-07,-3.136852631096305419e-07,-1.098319901378060466e-06
2.078000000000000000e+03,-1.971204385086648923e-07,-5.046111557433930905e-07,-3.741097539598224353e-07,-1.322005195391249075e-06
2.079000000000000000e+03,-1.705664339109240362e-07,-3.544484006677590265e-07,-4.626768278944246943e-07,-1.703508903854980316e-06
2.080000000000000000e+03,-1.532152625326395793e-07,-2.916472367798899955e-07,-5.667482274922562049e-07,-2.201476538589790555e-06
2.081000000000000000e+03,-1.434213192364837275e-07,-3.491577580193542838e-07,-6.431782069599001636e-07,-2.657197089415116950e-06
2.082000000000000000e+03,-1.396006637966582855e-07,-5.215937066164821703e-07,-6.495953533291521042e-07,-2.876914525917346423e-06
2.083000000000000000e+03,-1.417778614234438797e-07,-6.854081184826488463e-07,-5.957635567745040747e-07,-2.782061244234467645e-06
2.084000000000000000e+03,-1.508361105749619314e-07,-7.308971234599496962e-07,-5.035405988863013085e-07,-2.359800799186609704e-06
2.085000000000000000e+03,-1.678628123265604820e-07,-7.184501782488059641e-07,-4.043096285618394148e-07,-1.810438232961432843e-06
2.086000000000000000e+03,-1.952332676378231689e-07,-7.479847165360838827e-07,-3.205148574564183493e-07,-1.326575715288136076e-06
2.087000000000000000e+03,-2.375259593155023713e-07,-8.653537240052418227e-07,-2.583893614076440666e-07,-9.617076788946789158e-07
2.088000000000000000e+03,-2.985081913817004091e-07,-1.090600401292392449e-06,-2.166324900341369179e-07,-7.124718679236360356e-07
2.089000000000000000e+03,-3.750268949951185525e-07,-1.423483143803073583e-06,-1.905306189053538569e-07,-5.714195261288423324e-07
2.090000000000000000e+03,-4.533778781862672890e-07,-1.788326512195241862e-06,-1.755468148150056162e-07,-5.052125872116430102e-07
2.091000000000000000e+03,-5.038012610133626526e-07,-1.948066180687448724e-06,-1.683888428392337549e-07,-3.990228910371963276e-07
2.092000000000000000e+03,-4.984750346587236920e-07,-1.703957924637922700e-06,-1.670579374640476313e-07,-1.733663225754795533e-07
2.093000000000000000e+03,-4.489724012336468426e-07,-1.235411283206329409e-06,-1.709946593859154477e-07,4.838005053556280898e-08
2.094000000000000000e+03,-3.749583606241881052e-07,-7.696337387440354323e-07,-1.806779982171361459e-07,1.276159615971896079e-07
2.095000000000000000e+03,-3.016047297063405128e-07,-3.667153899685192235e-07,-1.978520530275289124e-07,1.124481081137996806e-07
2.096000000000000000e+03,-2.454984486715494287e-07,-5.563827311390367792e-09,-2.249789721956611665e-07,8.920176757964137021e-08
2.097000000000000000e+03,-2.067605532679008784e-07,3.467626627885453067e-07,-2.649578301996231412e-07,7.798877004555055717e-08
2.098000000000000000e+03,-1.807516474110473209e-07,7.290960659791137099e-07,-3.224570396396577844e-07,7.465462301194005244e-08
2.099000000000000000e+03,-1.665509659666729620e-07,1.195125797386334357e-06,-4.053268023750030687e-07,9.238157243360673595e-08
2.100000000000000000e+03,-1.640673896619498336e-07,1.807487511532277163e-06,-5.238981830384037849e-07,1.456722486282298137e-07
